"","source","source_id","source_site_name","site_name","latitude","longitude","phase","phase_description","phase_code","age_start","age_end","taxon_source","n","prop","reference","taxon_detail","taxon","genus","family","category","founder_crop","edibility","grass_type","legume_type"
"4253","ADEMNES","897","Tilbeshar","Tilbeshar",36.87278,37.55931,"Chalcolithic","Chalcolithic","TB_C",7150,4950,"Triticum dicoccum grains",52,0.17,NA,"Triticum dicoccum","Triticum spp. (incl. dicoccoides/dicoccum)","Triticum","Poaceae","Grasses","emmer wheat","Edible seed/fruit","Large/medium-seeded",NA
"4254","ADEMNES","897","Tilbeshar","Tilbeshar",36.87278,37.55931,"Chalcolithic","Chalcolithic","TB_C",7150,4950,"Triticum species indeterminate free threshing wheat grains",2,0.01,NA,"Triticum sp.","Triticum spp. (inc. aestivum, durum)","Triticum","Poaceae","Grasses",NA,"Edible seed/fruit","Large/medium-seeded",NA
"4255","ADEMNES","897","Tilbeshar","Tilbeshar",36.87278,37.55931,"Chalcolithic","Chalcolithic","TB_C",7150,4950,"Triticoid type",2,0.01,NA,"Heteranthelium piliferum","Heteranthelium spp. (incl. piliferum)","Heteranthelium","Caryophillaceae","Wild plants",NA,NA,NA,NA
"4256","ADEMNES","897","Tilbeshar","Tilbeshar",36.87278,37.55931,"Chalcolithic","Chalcolithic","TB_C",7150,4950,"Vitis vinifera L. pips",4,0.01,NA,"Vitis vinifera","Vitis spp. (incl. sylvestris, vinifera)","Vitis","Vitaceae","Fruits/nuts",NA,"Edible seed/fruit",NA,NA
"4257","ADEMNES","923","Umbashi","Umbashi",33.0544,36.97371,"Early Bronze Age","Early Bronze Age","UMB_EBA",5150,3950,"Olea sp. L.",4,0.03,NA,"Olea sp.","Olea spp. (incl. europaea)","Olea","Oleaceae","Fruits/nuts",NA,"Edible seed/fruit",NA,NA
"4258","ADEMNES","925","Umm el-Marra","Umm el-Marra",36.13403,37.69347,"2500-2000 BC","Early Bronze Age","UEM_V-IV",5150,3950,"Arnebia decumbens  (Vent.) Cosson & Kralik, uncarbonized",105,0.03,NA,"Arnebia decumbens","Arnebia spp. (incl. decumbens, linearifolia)","Arnebia","Boraginaceae","Wild plants",NA,NA,NA,NA
"4259","ADEMNES","925","Umm el-Marra","Umm el-Marra",36.13403,37.69347,"2500-2000 BC","Early Bronze Age","UEM_V-IV",5150,3950,"Astragalus sp.",137,0.04,NA,"Astragalus sp.","Astragalus spp. (incl. annularis, callichrous, tribuloides, vogelii)","Astragalus","Fabaceae","Pulses",NA,"Edible seed/fruit",NA,"Small-seeded"
"4260","ADEMNES","925","Umm el-Marra","Umm el-Marra",36.13403,37.69347,"2500-2000 BC","Early Bronze Age","UEM_V-IV",5150,3950,"Centaurea sp. L.",198,0.05,NA,"Centaurea sp.","Centaurea spp. (incl. pallescens)","Centaurea","Asteraceae","Wild plants",NA,"flowers, stems",NA,NA
"4261","ADEMNES","925","Umm el-Marra","Umm el-Marra",36.13403,37.69347,"2500-2000 BC","Early Bronze Age","UEM_V-IV",5150,3950,"Eremopyrum sp.",308,0.08,NA,"Eremopyrum sp.","Eremopyrum spp. (incl. bonaepartis)","Eremopyrum","Poaceae","Grasses",NA,NA,"Large/medium-seeded",NA
"4262","ADEMNES","925","Umm el-Marra","Umm el-Marra",36.13403,37.69347,"2500-2000 BC","Early Bronze Age","UEM_V-IV",5150,3950,"Glaucium sp.",19,0.01,NA,"Glaucium sp.","Glaucium spp. (incl. aleppicum, corniculatum)","Glaucium","Papaveraceae","Wild plants",NA,NA,NA,NA
"4263","ADEMNES","925","Umm el-Marra","Umm el-Marra",36.13403,37.69347,"2500-2000 BC","Early Bronze Age","UEM_V-IV",5150,3950,"Gypsophila sp.",46,0.01,NA,"Gypsophila sp.","Gypsophila spp. (incl. elegans, obionica, pilosa)","Gypsophila","Caryophillaceae","Wild plants",NA,NA,NA,NA
"4264","ADEMNES","925","Umm el-Marra","Umm el-Marra",36.13403,37.69347,"2500-2000 BC","Early Bronze Age","UEM_V-IV",5150,3950,"Hordeum distichum/vulgare rachis",137,0.04,NA,"Hordeum sp.","Hordeum spp. (spontaneum, distichum)","Hordeum","Poaceae","Grasses","barley","Edible seed/fruit","Large/medium-seeded",NA
"4265","ADEMNES","925","Umm el-Marra","Umm el-Marra",36.13403,37.69347,"2500-2000 BC","Early Bronze Age","UEM_V-IV",5150,3950,"Hordeum distichum/vulgare grain (hulled)",32,0.01,NA,"Hordeum sp.","Hordeum spp. (spontaneum, distichum)","Hordeum","Poaceae","Grasses","barley","Edible seed/fruit","Large/medium-seeded",NA
"4266","ADEMNES","925","Umm el-Marra","Umm el-Marra",36.13403,37.69347,"2500-2000 BC","Early Bronze Age","UEM_V-IV",5150,3950,"Silene sp.",32,0.01,NA,"Silene sp.","Silene spp. (incl. aegyptiaca, arabica, colorata, dichotoma, gallica)","Silene","Caryophillaceae","Wild plants",NA,NA,NA,NA
"4267","ADEMNES","925","Umm el-Marra","Umm el-Marra",36.13403,37.69347,"2500-2000 BC","Early Bronze Age","UEM_V-IV",5150,3950,"Trigonella sp.",308,0.08,NA,"Trigonella sp.","Trigonella spp. (incl. arabica, astroites, noeana, sibthorpii)","Trigonella","Fabaceae","Pulses",NA,"Edible seed/fruit",NA,"Small-seeded"
"4268","ADEMNES","946","Wadi Fidan","Wadi Fidan",30.83,35.5,"late PPNB","late Prepottery Neolithic B","WFA",9450,8950,"Hordeum spontaneum Koch",4,0.01,NA,"Hordeum spontaneum","Hordeum spp. (spontaneum, distichum)","Hordeum","Poaceae","Grasses","barley","Edible seed/fruit","Large/medium-seeded",NA
"4269","ADEMNES","946","Wadi Fidan","Wadi Fidan",30.83,35.5,"late PPNB","late Prepottery Neolithic B","WFA",9450,8950,"Hordeum vulgare rachis",9,0.03,NA,"Hordeum vulgare","Hordeum sp. (indeter.)","Hordeum","Poaceae","Grasses",NA,"Edible seed/fruit","Large/medium-seeded",NA
"4270","ADEMNES","946","Wadi Fidan","Wadi Fidan",30.83,35.5,"late PPNB","late Prepottery Neolithic B","WFA",9450,8950,"Hordeum spontaneum/sativum rachis internodes",12,0.04,NA,"Hordeum sp.","Hordeum spp. (spontaneum, distichum)","Hordeum","Poaceae","Grasses","barley","Edible seed/fruit","Large/medium-seeded",NA
"4271","ADEMNES","946","Wadi Fidan","Wadi Fidan",30.83,35.5,"late PPNB","late Prepottery Neolithic B","WFA",9450,8950,"Pistacia sp.",8,0.03,NA,"Pistacia sp.","Pistacia spp. (incl. atlantica, lentiscus, palaestina, terebinthus, vera)","Pistacia","Anacardiaceae","Fruits/nuts",NA,"Edible seed/fruit",NA,NA
"4272","ADEMNES","946","Wadi Fidan","Wadi Fidan",30.83,35.5,"late PPNB","late Prepottery Neolithic B","WFA",9450,8950,"Triticum monococcum/dicoccum glume bases",224,0.74,NA,"Triticum sp.","Triticum spp. (indeter. founder)","Triticum","Poaceae","Grasses","wheat","Edible seed/fruit","Large/medium-seeded",NA
"4273","ADEMNES","946","Wadi Fidan","Wadi Fidan",30.83,35.5,"late PPNB","late Prepottery Neolithic B","WFA",9450,8950,"Triticum monococcum/dicoccum spikelet forks",13,0.04,NA,"Triticum sp.","Triticum spp. (indeter. founder)","Triticum","Poaceae","Grasses","wheat","Edible seed/fruit","Large/medium-seeded",NA
"4274","ADEMNES","946","Wadi Fidan","Wadi Fidan",30.83,35.5,"late PPNB","late Prepottery Neolithic B","WFA",9450,8950,"Triticum species indeterminate fr thr/gl wheat rachis",6,0.02,NA,"Triticum sp.","Triticum spp. (indeter.)","Triticum","Poaceae","Grasses",NA,"Edible seed/fruit","Large/medium-seeded",NA
"4275","ADEMNES","946","Wadi Fidan","Wadi Fidan",30.83,35.5,"final PPNB","final PPNB","WFC",8950,8450,"Echinaria spp.",17,0.01,NA,"Echinaria sp.","Echinaria sp.","Echinaria","Poaceae","Grasses",NA,NA,"Small-seeded",NA
"4276","ADEMNES","946","Wadi Fidan","Wadi Fidan",30.83,35.5,"final PPNB","final PPNB","WFC",8950,8450,"Hordeum vulgare rachis",82,0.03,NA,"Hordeum vulgare","Hordeum sp. (indeter.)","Hordeum","Poaceae","Grasses",NA,"Edible seed/fruit","Large/medium-seeded",NA
"4277","ADEMNES","946","Wadi Fidan","Wadi Fidan",30.83,35.5,"final PPNB","final PPNB","WFC",8950,8450,"Hordeum spontaneum/sativum rachis internodes",57,0.02,NA,"Hordeum sp.","Hordeum spp. (spontaneum, distichum)","Hordeum","Poaceae","Grasses","barley","Edible seed/fruit","Large/medium-seeded",NA
"4278","ADEMNES","946","Wadi Fidan","Wadi Fidan",30.83,35.5,"final PPNB","final PPNB","WFC",8950,8450,"Triticum monococcum/dicoccum glume bases",1.761,0.6,NA,"Triticum sp.","Triticum spp. (indeter. founder)","Triticum","Poaceae","Grasses","wheat","Edible seed/fruit","Large/medium-seeded",NA
"4279","ADEMNES","946","Wadi Fidan","Wadi Fidan",30.83,35.5,"final PPNB","final PPNB","WFC",8950,8450,"Triticum monococcum/dicoccum spikelet forks",512,0.17,NA,"Triticum sp.","Triticum spp. (indeter. founder)","Triticum","Poaceae","Grasses","wheat","Edible seed/fruit","Large/medium-seeded",NA
"4280","ADEMNES","946","Wadi Fidan","Wadi Fidan",30.83,35.5,"final PPNB","final PPNB","WFC",8950,8450,"Triticum species indeterminate free threshing wheat rachis",329,0.11,NA,"Triticum sp.","Triticum spp. (inc. aestivum, durum)","Triticum","Poaceae","Grasses",NA,"Edible seed/fruit","Large/medium-seeded",NA
"4281","ADEMNES","946","Wadi Fidan","Wadi Fidan",30.83,35.5,"final PPNB","final PPNB","WFC",8950,8450,"Triticum species indeterminate fr thr/gl wheat rachis",104,0.04,NA,"Triticum sp.","Triticum spp. (indeter.)","Triticum","Poaceae","Grasses",NA,"Edible seed/fruit","Large/medium-seeded",NA
"4282","ADEMNES","946","Wadi Fidan","Wadi Fidan",30.83,35.5,"Chalcolithic / Early Bronze Age","Chalcolithic_EBA","WF-E",7150,3950,"Avena sativa",136,0.01,NA,"Avena sativa","Avena spp. (incl. barbata, clauda, fatua, sativa, sterilis, wiestii)","Avena","Poaceae","Grasses",NA,"Edible seed/fruit","Large/medium-seeded",NA
"4283","ADEMNES","946","Wadi Fidan","Wadi Fidan",30.83,35.5,"Chalcolithic / Early Bronze Age","Chalcolithic_EBA","WF-E",7150,3950,"Bromus sp.",2.135,0.08,NA,"Bromus sp.","Bromus spp. (incl. arvensis, danthoniae, diandrus, hordeaceus, secalinus, sterilis, tectorum)","Bromus","Poaceae","Grasses",NA,NA,"Small/medium-seeded",NA
"4284","ADEMNES","946","Wadi Fidan","Wadi Fidan",30.83,35.5,"Chalcolithic / Early Bronze Age","Chalcolithic_EBA","WF-E",7150,3950,"Ficus carica L.",288,0.01,NA,"Ficus carica","Ficus spp. (incl. carica)","Ficus","Moraceae","Fruits/nuts",NA,"Edible seed/fruit",NA,NA
"4285","ADEMNES","946","Wadi Fidan","Wadi Fidan",30.83,35.5,"Chalcolithic / Early Bronze Age","Chalcolithic_EBA","WF-E",7150,3950,"Hordeum distichum/vulgare rachis",142,0.01,NA,"Hordeum sp.","Hordeum spp. (spontaneum, distichum)","Hordeum","Poaceae","Grasses","barley","Edible seed/fruit","Large/medium-seeded",NA
"4286","ADEMNES","946","Wadi Fidan","Wadi Fidan",30.83,35.5,"Chalcolithic / Early Bronze Age","Chalcolithic_EBA","WF-E",7150,3950,"Hordeum distichum rachis",915,0.04,NA,"Hordeum distichum","Hordeum spp. (spontaneum, distichum)","Hordeum","Poaceae","Grasses","barley","Edible seed/fruit","Large/medium-seeded",NA
"4287","ADEMNES","946","Wadi Fidan","Wadi Fidan",30.83,35.5,"Chalcolithic / Early Bronze Age","Chalcolithic_EBA","WF-E",7150,3950,"Hordeum distichum/vulgare grain (hulled)",1.19,0.05,NA,"Hordeum sp.","Hordeum spp. (spontaneum, distichum)","Hordeum","Poaceae","Grasses","barley","Edible seed/fruit","Large/medium-seeded",NA
"4288","ADEMNES","946","Wadi Fidan","Wadi Fidan",30.83,35.5,"Chalcolithic / Early Bronze Age","Chalcolithic_EBA","WF-E",7150,3950,"Hordeum sp. (imprints)",211,0.01,NA,"Hordeum sp.","Hordeum sp. (indeter.)","Hordeum","Poaceae","Grasses",NA,"Edible seed/fruit","Large/medium-seeded",NA
"4289","ADEMNES","946","Wadi Fidan","Wadi Fidan",30.83,35.5,"Chalcolithic / Early Bronze Age","Chalcolithic_EBA","WF-E",7150,3950,"Hordeum sp. glume remains",437,0.02,NA,"Hordeum sp.","Hordeum sp. (indeter.)","Hordeum","Poaceae","Grasses",NA,"Edible seed/fruit","Large/medium-seeded",NA
"4290","ADEMNES","946","Wadi Fidan","Wadi Fidan",30.83,35.5,"Chalcolithic / Early Bronze Age","Chalcolithic_EBA","WF-E",7150,3950,"Hordeum sp. (wild)",319,0.01,NA,"Hordeum sp.","Hordeum spp. (bulbosum, glaucum, murinum, marinum, hystrix, sphaerococcum)","Hordeum","Poaceae","Grasses",NA,"Edible seed/fruit","Large/medium-seeded",NA
"4291","ADEMNES","946","Wadi Fidan","Wadi Fidan",30.83,35.5,"Chalcolithic / Early Bronze Age","Chalcolithic_EBA","WF-E",7150,3950,"Hordeum vulgare rachis",640,0.02,NA,"Hordeum vulgare","Hordeum sp. (indeter.)","Hordeum","Poaceae","Grasses",NA,"Edible seed/fruit","Large/medium-seeded",NA
"4292","ADEMNES","946","Wadi Fidan","Wadi Fidan",30.83,35.5,"Chalcolithic / Early Bronze Age","Chalcolithic_EBA","WF-E",7150,3950,"Medicago sp.",577,0.02,NA,"Medicago sp.","Medicago spp. (incl. laciniata, minima, orbicularis, polymorpha, radiata, truncatula)","Medicago","Fabaceae","Pulses",NA,"Edible seed/fruit",NA,"Small-seeded"
"4293","ADEMNES","946","Wadi Fidan","Wadi Fidan",30.83,35.5,"Chalcolithic / Early Bronze Age","Chalcolithic_EBA","WF-E",7150,3950,"Triticum species indeterminate glume wheat glume bases",196,0.01,NA,"Triticum sp.","Triticum spp. (indeter.)","Triticum","Poaceae","Grasses",NA,"Edible seed/fruit","Large/medium-seeded",NA
"4294","ADEMNES","946","Wadi Fidan","Wadi Fidan",30.83,35.5,"Chalcolithic / Early Bronze Age","Chalcolithic_EBA","WF-E",7150,3950,"Triticum monococcum/dicoccum grains",232,0.01,NA,"Triticum sp.","Triticum spp. (indeter. founder)","Triticum","Poaceae","Grasses","wheat","Edible seed/fruit","Large/medium-seeded",NA
"4295","ADEMNES","946","Wadi Fidan","Wadi Fidan",30.83,35.5,"Chalcolithic / Early Bronze Age","Chalcolithic_EBA","WF-E",7150,3950,"Triticum dicoccum grains",143,0.01,NA,"Triticum dicoccum","Triticum spp. (incl. dicoccoides/dicoccum)","Triticum","Poaceae","Grasses","emmer wheat","Edible seed/fruit","Large/medium-seeded",NA
"4296","ADEMNES","946","Wadi Fidan","Wadi Fidan",30.83,35.5,"Chalcolithic / Early Bronze Age","Chalcolithic_EBA","WF-E",7150,3950,"Triticum dicoccum glume bases",15.42,0.59,NA,"Triticum dicoccum","Triticum spp. (incl. dicoccoides/dicoccum)","Triticum","Poaceae","Grasses","emmer wheat","Edible seed/fruit","Large/medium-seeded",NA
"4297","ADEMNES","946","Wadi Fidan","Wadi Fidan",30.83,35.5,"Chalcolithic / Early Bronze Age","Chalcolithic_EBA","WF-E",7150,3950,"Triticum dicoccum spikelet fork terminal",380,0.01,NA,"Triticum dicoccum","Triticum spp. (incl. dicoccoides/dicoccum)","Triticum","Poaceae","Grasses","emmer wheat","Edible seed/fruit","Large/medium-seeded",NA
"4298","ADEMNES","946","Wadi Fidan","Wadi Fidan",30.83,35.5,"Chalcolithic / Early Bronze Age","Chalcolithic_EBA","WF-E",7150,3950,"Triticum species indeterminate fr thr/gl wheat grains",183,0.01,NA,"Triticum sp.","Triticum spp. (indeter.)","Triticum","Poaceae","Grasses",NA,"Edible seed/fruit","Large/medium-seeded",NA
"4299","ADEMNES","946","Wadi Fidan","Wadi Fidan",30.83,35.5,"Chalcolithic / Early Bronze Age","Chalcolithic_EBA","WF-E",7150,3950,"Vitis vinifera L. pips",182,0.01,NA,"Vitis vinifera","Vitis spp. (incl. sylvestris, vinifera)","Vitis","Vitaceae","Fruits/nuts",NA,"Edible seed/fruit",NA,NA
"4300","ADEMNES","946","Wadi Fidan","Wadi Fidan",30.83,35.5,"Chalcolithic / Early Bronze Age","Chalcolithic_EBA","WF-E",7150,3950,"Vitis vinfera L. stalks",144,0.01,NA,"Vitis vinifera","Vitis spp. (incl. sylvestris, vinifera)","Vitis","Vitaceae","Fruits/nuts",NA,"Edible seed/fruit",NA,NA
"4301","ADEMNES","959","Yarim Höyük","Yarim Höyük",37.025,37.97,"Kurban V / Uruk","Late Chalcolithic Uruk","YAHÖ_KV_U",5950,1950,"Arnebia decumbens  (Vent.) Cosson & Kralik, uncarbonized",2,0.04,NA,"Arnebia decumbens","Arnebia spp. (incl. decumbens, linearifolia)","Arnebia","Boraginaceae","Wild plants",NA,NA,NA,NA
"4302","ADEMNES","959","Yarim Höyük","Yarim Höyük",37.025,37.97,"Kurban V / Uruk","Late Chalcolithic Uruk","YAHÖ_KV_U",5950,1950,"cf. Lolium sp.",1,0.02,NA,"Lolium sp.","Lolium spp. (incl. perenne, persicum, remotum, rigidum, temulentum)","Lolium","Poaceae","Grasses",NA,NA,"Large/medium-seeded",NA
"4303","ADEMNES","959","Yarim Höyük","Yarim Höyük",37.025,37.97,"Kurban V / Uruk","Late Chalcolithic Uruk","YAHÖ_KV_U",5950,1950,"Galium sp.",4,0.08,NA,"Galium sp.","Galium spp. (incl. aparine, mollugo, spurium, tricornotum, verrucosum)","Galium","Rubiaceae","Wild plants",NA,NA,NA,NA
"4304","ADEMNES","959","Yarim Höyük","Yarim Höyük",37.025,37.97,"Kurban V / Uruk","Late Chalcolithic Uruk","YAHÖ_KV_U",5950,1950,"Lithospermum tenuiflorum, uncarbonized",18,0.35,NA,"Lithospermum tenuiflorum","Lithospermum spp. (incl. arvense, incrassatum, tenuiflorum)","Lithospermum","Boraginaceae","Wild plants",NA,NA,NA,NA
"4305","ADEMNES","959","Yarim Höyük","Yarim Höyük",37.025,37.97,"Kurban V / Uruk","Late Chalcolithic Uruk","YAHÖ_KV_U",5950,1950,"Thymelaea sp. uncarbonized",2,0.04,NA,"Thymelaea sp.","Thymelaea spp. (incl. hirsuta)","Thymelaea","Thymelaea","Wild plants",NA,NA,NA,NA
"4306","ADEMNES","959","Yarim Höyük","Yarim Höyük",37.025,37.97,"Kurban V / Uruk","Late Chalcolithic Uruk","YAHÖ_KV_U",5950,1950,"Triticum species indeterminate glume wheat spikelet forks",5,0.1,NA,"Triticum sp.","Triticum spp. (indeter.)","Triticum","Poaceae","Grasses",NA,"Edible seed/fruit","Large/medium-seeded",NA
"4307","ADEMNES","959","Yarim Höyük","Yarim Höyük",37.025,37.97,"Kurban V / Uruk","Late Chalcolithic Uruk","YAHÖ_KV_U",5950,1950,"Triticum dicoccum grains",1,0.02,NA,"Triticum dicoccum","Triticum spp. (incl. dicoccoides/dicoccum)","Triticum","Poaceae","Grasses","emmer wheat","Edible seed/fruit","Large/medium-seeded",NA
"4308","ADEMNES","959","Yarim Höyük","Yarim Höyük",37.025,37.97,"Kurban V / Uruk","Late Chalcolithic Uruk","YAHÖ_KV_U",5950,1950,"Vitis sp. uncarbonized",7,0.14,NA,"Vitis sp.","Vitis spp. (incl. sylvestris, vinifera)","Vitis","Vitaceae","Fruits/nuts",NA,"Edible seed/fruit",NA,NA
"4309","ADEMNES","959","Yarim Höyük","Yarim Höyük",37.025,37.97,"late Uruk","late Uruk","YAHÖ_U",5450,5050,"Aegilops sp. grains",1,0.01,NA,"Aegilops sp.","Aegilops spp. (incl. crassa, kotschyi, peregrina, speltoides, umbellulata)","Aegilops","Poaceae","Grasses",NA,"Edible seed/fruit","Large/medium-seeded",NA
"4310","ADEMNES","959","Yarim Höyük","Yarim Höyük",37.025,37.97,"late Uruk","late Uruk","YAHÖ_U",5450,5050,"Arnebia decumbens  (Vent.) Cosson & Kralik, uncarbonized",5,0.04,NA,"Arnebia decumbens","Arnebia spp. (incl. decumbens, linearifolia)","Arnebia","Boraginaceae","Wild plants",NA,NA,NA,NA
"4311","ADEMNES","959","Yarim Höyük","Yarim Höyük",37.025,37.97,"late Uruk","late Uruk","YAHÖ_U",5450,5050,"Coronilla sp.",1,0.01,NA,"Coronilla sp.","Coronilla sp.","Coronilla","Fabaceae","Pulses",NA,NA,NA,"Small-seeded"
"4312","ADEMNES","959","Yarim Höyük","Yarim Höyük",37.025,37.97,"late Uruk","late Uruk","YAHÖ_U",5450,5050,"Fumaria sp.",1,0.01,NA,"Fumaria sp.","Fumaria spp. (incl. densiflora, officinalis, parviflora)","Fumaria","Papaveraceae","Wild plants",NA,NA,NA,NA
"4313","ADEMNES","959","Yarim Höyük","Yarim Höyük",37.025,37.97,"late Uruk","late Uruk","YAHÖ_U",5450,5050,"Galium sp.",53,0.42,NA,"Galium sp.","Galium spp. (incl. aparine, mollugo, spurium, tricornotum, verrucosum)","Galium","Rubiaceae","Wild plants",NA,NA,NA,NA
"4314","ADEMNES","959","Yarim Höyük","Yarim Höyük",37.025,37.97,"late Uruk","late Uruk","YAHÖ_U",5450,5050,"Hordeum distichum/vulgare grain",3,0.02,NA,"Hordeum sp.","Hordeum spp. (spontaneum, distichum)","Hordeum","Poaceae","Grasses","barley","Edible seed/fruit","Large/medium-seeded",NA
"4315","ADEMNES","959","Yarim Höyük","Yarim Höyük",37.025,37.97,"late Uruk","late Uruk","YAHÖ_U",5450,5050,"Lens sp.",2,0.02,NA,"Lens sp.","Lens spp. (incl. culinaris, orientalis)","Lens","Fabaceae","Pulses","lentil","Edible seed/fruit",NA,"Large/medium-seeded"
"4316","ADEMNES","959","Yarim Höyük","Yarim Höyük",37.025,37.97,"late Uruk","late Uruk","YAHÖ_U",5450,5050,"Lithospermum tenuiflorum, uncarbonized",16,0.13,NA,"Lithospermum tenuiflorum","Lithospermum spp. (incl. arvense, incrassatum, tenuiflorum)","Lithospermum","Boraginaceae","Wild plants",NA,NA,NA,NA
"4317","ADEMNES","959","Yarim Höyük","Yarim Höyük",37.025,37.97,"late Uruk","late Uruk","YAHÖ_U",5450,5050,"Silene sp.",1,0.01,NA,"Silene sp.","Silene spp. (incl. aegyptiaca, arabica, colorata, dichotoma, gallica)","Silene","Caryophillaceae","Wild plants",NA,NA,NA,NA
"4318","ADEMNES","959","Yarim Höyük","Yarim Höyük",37.025,37.97,"late Uruk","late Uruk","YAHÖ_U",5450,5050,"Thymelaea sp. uncarbonized",2,0.02,NA,"Thymelaea sp.","Thymelaea spp. (incl. hirsuta)","Thymelaea","Thymelaea","Wild plants",NA,NA,NA,NA
"4319","ADEMNES","959","Yarim Höyük","Yarim Höyük",37.025,37.97,"late Uruk","late Uruk","YAHÖ_U",5450,5050,"Triticum species indeterminate glume wheat spikelet forks",17,0.13,NA,"Triticum sp.","Triticum spp. (indeter.)","Triticum","Poaceae","Grasses",NA,"Edible seed/fruit","Large/medium-seeded",NA
"4320","ADEMNES","959","Yarim Höyük","Yarim Höyük",37.025,37.97,"late Uruk","late Uruk","YAHÖ_U",5450,5050,"Triticum dicoccum grains",2,0.02,NA,"Triticum dicoccum","Triticum spp. (incl. dicoccoides/dicoccum)","Triticum","Poaceae","Grasses","emmer wheat","Edible seed/fruit","Large/medium-seeded",NA
"4321","ADEMNES","959","Yarim Höyük","Yarim Höyük",37.025,37.97,"late Uruk","late Uruk","YAHÖ_U",5450,5050,"Vaccaria sp.",1,0.01,NA,"Vaccaria sp.","Vaccaria spp. (incl. pyramidata, segetalis)","Vaccaria","Caryophillaceae","Wild plants",NA,NA,NA,NA
"4322","COMPAG",NA,"Arjoune","Arjoune",34.55911,36.53323,NA,NA,"5520-Arj",7620,7320,"Hordeum spontaneum&vulgare/sativum",94,0.03190767,"Moffett, 2003","Hordeum sp.","Hordeum spp. (spontaneum, distichum)","Hordeum","Poaceae","Grasses","barley","Edible seed/fruit","Large/medium-seeded",NA
"4323","COMPAG",NA,"Arjoune","Arjoune",34.55911,36.53323,NA,NA,"5520-Arj",7620,7320,"Triticum spp.",2202,0.7474542,"Moffett, 2003","Triticum sp.","Triticum spp. (indeter.)","Triticum","Poaceae","Grasses",NA,"Edible seed/fruit","Large/medium-seeded",NA
"4324","COMPAG",NA,"Arjoune","Arjoune",34.55911,36.53323,NA,NA,"5520-Arj",7620,7320,"Lens",34,0.01154107,"Moffett, 2003","Lens sp.","Lens spp. (incl. culinaris, orientalis)","Lens","Fabaceae","Pulses","lentil","Edible seed/fruit",NA,"Large/medium-seeded"
